Time (s),Thrust (N),Oxidizer Tank Pressure (kPa),Combustion Chamber Pressure (kPa),Injector Pressure Drop (kPa),Oxidizer Mass (kg),Fuel Mass (kg),Oxidizer Mass Flow Rate (kg/s),Fuel Mass Flow Rate (kg/s),Exhaust Mass Flow Rate (kg/s),Oxidizer to Fuel Ratio,Grain ID (cm),Regression Rate (mm/s)
13.368,0,102.77007,115.1733,0,0.16511338,0.71211317,0.015667168,0.052489196,0.071096575,0.29848368,9.5090983,0.00058195996
13.369,0,102.73928,115.15673,0,0.16509771,0.71206069,0.015662643,0.052484493,0.071086348,0.2984242,9.5092147,0.00058190069
13.37,0,102.7085,115.14017,0,0.16508206,0.71200821,0.01565812,0.052479791,0.071076124,0.29836475,9.509331,0.00058184144
13.371,0,102.67774,115.12362,0,0.1650664,0.71195573,0.015653598,0.05247509,0.071065904,0.29830531,9.5094474,0.00058178221
13.372,0,102.64699,115.10707,0,0.16505075,0.71190326,0.015649079,0.052470391,0.071055687,0.2982459,9.5095637,0.00058172298
13.373,0,102.61625,115.09053,0,0.16503511,0.7118508,0.015644561,0.052465692,0.071045473,0.2981865,9.5096801,0.00058166377
13.374,0,102.58553,115.074,0,0.16501947,0.71179834,0.015640046,0.052460995,0.071035264,0.29812713,9.5097964,0.00058160458
13.375,0,102.55482,115.05747,0,0.16500383,0.71174588,0.015635532,0.052456298,0.071025057,0.29806777,9.5099127,0.0005815454
13.376,0,102.52412,115.04094,0,0.1649882,0.71169343,0.01563102,0.052451603,0.071014855,0.29800844,9.510029,0.00058148624
13.377,0,102.49344,115.02442,0,0.16497258,0.71164098,0.01562651,0.052446909,0.071004655,0.29794912,9.5101453,0.00058142708
13.378,0,102.46277,115.00791,0,0.16495695,0.71158854,0.015622003,0.052442216,0.07099446,0.29788983,9.5102615,0.00058136795
13.379,0,102.43212,114.9914,0,0.16494134,0.7115361,0.015617497,0.052437524,0.070984268,0.29783056,9.5103778,0.00058130882
13.38,0,102.40148,114.9749,0,0.16492572,0.71148367,0.015612993,0.052432833,0.070974079,0.2977713,9.5104941,0.00058124972
13.381,0,102.37085,114.9584,0,0.16491011,0.71143124,0.015608491,0.052428143,0.070963894,0.29771207,9.5106103,0.00058119062
13.382,0,102.34023,114.94191,0,0.16489451,0.71137882,0.015603991,0.052423454,0.070953712,0.29765286,9.5107265,0.00058113154
13.383,0,102.30963,114.92543,0,0.16487891,0.7113264,0.015599493,0.052418766,0.070943534,0.29759366,9.5108427,0.00058107248
13.384,0,102.27904,114.90895,0,0.16486332,0.71127398,0.015594997,0.05241408,0.07093336,0.29753449,9.5109589,0.00058101343
13.385,0,102.24847,114.89248,0,0.16484773,0.71122157,0.015590502,0.052409394,0.070923189,0.29747534,9.5110751,0.00058095439
13.386,0,102.21791,114.87601,0,0.16483214,0.71116917,0.01558601,0.05240471,0.070913021,0.29741621,9.5111913,0.00058089537
13.387,0,102.18736,114.85955,0,0.16481656,0.71111677,0.01558152,0.052400027,0.070902857,0.29735709,9.5113075,0.00058083636
13.388,0,102.15683,114.84309,0,0.16480098,0.71106437,0.015577031,0.052395345,0.070892697,0.297298,9.5114236,0.00058077737
13.389,0,102.12631,114.82664,0,0.16478541,0.71101198,0.015572545,0.052390663,0.07088254,0.29723893,9.5115398,0.00058071839
13.39,0,102.0958,114.8102,0,0.16476984,0.7109596,0.01556806,0.052385984,0.070872386,0.29717988,9.5116559,0.00058065942
13.391,0,102.0653,114.79376,0,0.16475428,0.71090722,0.015563578,0.052381305,0.070862236,0.29712085,9.511772,0.00058060047
13.392,0,102.03482,114.77732,0,0.16473872,0.71085484,0.015559097,0.052376627,0.07085209,0.29706184,9.5118881,0.00058054153
13.393,0,102.00436,114.76089,0,0.16472316,0.71080247,0.015554618,0.05237195,0.070841947,0.29700284,9.5120042,0.00058048261
13.394,0,101.9739,114.74447,0,0.16470761,0.7107501,0.015550141,0.052367274,0.070831807,0.29694387,9.5121203,0.0005804237
13.395,0,101.94346,114.72806,0,0.16469207,0.71069774,0.015545666,0.0523626,0.070821671,0.29688492,9.5122364,0.00058036481
13.396,0,101.91304,114.71165,0,0.16467653,0.71064538,0.015541193,0.052357926,0.070811539,0.29682599,9.5123525,0.00058030593
13.397,0,101.88262,114.69524,0,0.16466099,0.71059303,0.015536722,0.052353254,0.07080141,0.29676708,9.5124685,0.00058024706
13.398,0,101.85222,114.67884,0,0.16464546,0.71054068,0.015532253,0.052348583,0.070791285,0.29670819,9.5125845,0.00058018821
13.399,0,101.82183,114.66245,0,0.16462993,0.71048833,0.015527786,0.052343913,0.070781163,0.29664932,9.5127006,0.00058012938
13.4,0,101.79146,114.64606,0,0.16461441,0.710436,0.015523321,0.052339244,0.070771044,0.29659046,9.5128166,0.00058007055
13.401,0,101.7611,114.62968,0,0.16459889,0.71038366,0.015518857,0.052334576,0.070760929,0.29653163,9.5129326,0.00058001174
13.402,0,101.73075,114.6133,0,0.16458337,0.71033133,0.015514396,0.052329909,0.070750817,0.29647282,9.5130486,0.00057995295
13.403,0,101.70042,114.59693,0,0.16456786,0.71027901,0.015509936,0.052325243,0.070740709,0.29641403,9.5131645,0.00057989417
13.404,0,101.6701,114.58056,0,0.16455236,0.71022669,0.015505479,0.052320578,0.070730605,0.29635526,9.5132805,0.0005798354
13.405,0,101.63979,114.5642,0,0.16453686,0.71017437,0.015501023,0.052315914,0.070720504,0.29629651,9.5133965,0.00057977665
13.406,0,101.6095,114.54785,0,0.16452136,0.71012206,0.015496569,0.052311252,0.070710406,0.29623778,9.5135124,0.00057971791
13.407,0,101.57922,114.5315,0,0.16450587,0.71006975,0.015492117,0.05230659,0.070700312,0.29617907,9.5136283,0.00057965919
13.408,0,101.54895,114.51516,0,0.16449038,0.71001745,0.015487667,0.05230193,0.070690221,0.29612038,9.5137443,0.00057960048
13.409,0,101.5187,114.49882,0,0.1644749,0.70996515,0.015483219,0.052297271,0.070680134,0.2960617,9.5138602,0.00057954178
13.41,0,101.48846,114.48249,0,0.16445942,0.70991286,0.015478773,0.052292612,0.07067005,0.29600305,9.5139761,0.0005794831
13.411,0,101.45823,114.46616,0,0.16444394,0.70986057,0.015474329,0.052287955,0.07065997,0.29594442,9.514092,0.00057942444
13.412,0,101.42802,114.44984,0,0.16442847,0.70980829,0.015469886,0.052283299,0.070649893,0.29588581,9.5142078,0.00057936578
13.413,0,101.39782,114.43352,0,0.16441301,0.70975601,0.015465446,0.052278644,0.07063982,0.29582722,9.5143237,0.00057930714
13.414,0,101.36763,114.41721,0,0.16439755,0.70970374,0.015461007,0.05227399,0.07062975,0.29576865,9.5144395,0.00057924852
13.415,0,101.33746,114.40091,0,0.16438209,0.70965147,0.015456571,0.052269337,0.070619684,0.29571009,9.5145554,0.00057918991
13.416,0,101.30729,114.38461,0,0.16436664,0.7095992,0.015452136,0.052264686,0.070609621,0.29565156,9.5146712,0.00057913131
13.417,0,101.27715,114.36832,0,0.16435119,0.70954694,0.015447703,0.052260035,0.070599561,0.29559305,9.514787,0.00057907273
13.418,0,101.24701,114.35203,0,0.16433575,0.70949469,0.015443272,0.052255385,0.070589505,0.29553456,9.5149028,0.00057901416
13.419,0,101.21689,114.33575,0,0.16432031,0.70944244,0.015438843,0.052250737,0.070579453,0.29547609,9.5150186,0.00057895561
13.42,0,101.18678,114.31947,0,0.16430487,0.70939019,0.015434416,0.052246089,0.070569404,0.29541763,9.5151344,0.00057889707
13.421,0,101.15669,114.3032,0,0.16428944,0.70933795,0.015429991,0.052241443,0.070559358,0.2953592,9.5152502,0.00057883854
13.422,0,101.12661,114.28694,0,0.16427402,0.70928571,0.015425567,0.052236798,0.070549316,0.29530079,9.5153659,0.00057878003
13.423,0,101.09654,114.27068,0,0.1642586,0.70923348,0.015421146,0.052232154,0.070539277,0.29524239,9.5154817,0.00057872153
13.424,0,101.06648,114.25443,0,0.16424318,0.70918125,0.015416727,0.05222751,0.070529242,0.29518402,9.5155974,0.00057866305
13.425,0,101.03644,114.23818,0,0.16422777,0.70912903,0.015412309,0.052222868,0.07051921,0.29512567,9.5157131,0.00057860458
13.426,0,101.00641,114.22194,0,0.16421236,0.70907681,0.015407893,0.052218228,0.070509181,0.29506733,9.5158288,0.00057854613
13.427,0,100.97639,114.2057,0,0.16419696,0.7090246,0.015403479,0.052213588,0.070499156,0.29500902,9.5159445,0.00057848768
13.428,0,100.94639,114.18947,0,0.16418156,0.70897239,0.015399067,0.052208949,0.070489135,0.29495072,9.5160602,0.00057842926
13.429,0,100.9164,114.17324,0,0.16416616,0.70892018,0.015394657,0.052204311,0.070479117,0.29489245,9.5161759,0.00057837084
13.43,0,100.88643,114.15702,0,0.16415077,0.70886798,0.015390249,0.052199674,0.070469102,0.2948342,9.5162915,0.00057831245
13.431,0,100.85646,114.14081,0,0.16413539,0.70881579,0.015385843,0.052195039,0.070459091,0.29477596,9.5164072,0.00057825406
13.432,0,100.82651,114.1246,0,0.16412001,0.7087636,0.015381438,0.052190404,0.070449083,0.29471774,9.5165228,0.00057819569
13.433,0,100.79657,114.1084,0,0.16410463,0.70871141,0.015377036,0.052185771,0.070439079,0.29465955,9.5166385,0.00057813733
13.434,0,100.76665,114.0922,0,0.16408926,0.70865923,0.015372635,0.052181139,0.070429078,0.29460137,9.5167541,0.00057807899
13.435,0,100.73674,114.07601,0,0.16407389,0.70860705,0.015368236,0.052176507,0.07041908,0.29454322,9.5168697,0.00057802066
13.436,0,100.70684,114.05982,0,0.16405852,0.70855488,0.015363839,0.052171877,0.070409086,0.29448508,9.5169853,0.00057796235
13.437,0,100.67696,114.04364,0,0.16404316,0.70850272,0.015359444,0.052167248,0.070399095,0.29442696,9.5171009,0.00057790405
13.438,0,100.64708,114.02746,0,0.16402781,0.70845055,0.015355051,0.05216262,0.070389108,0.29436887,9.5172164,0.00057784576
13.439,0,100.61723,114.01129,0,0.16401246,0.7083984,0.01535066,0.052157993,0.070379124,0.29431079,9.517332,0.00057778749
13.44,0,100.58738,113.99513,0,0.16399711,0.70834624,0.015346271,0.052153367,0.070369144,0.29425273,9.5174475,0.00057772923
13.441,0,100.55755,113.97897,0,0.16398177,0.70829409,0.015341883,0.052148742,0.070359167,0.29419469,9.5175631,0.00057767098
13.442,0,100.52773,113.96282,0,0.16396643,0.70824195,0.015337498,0.052144119,0.070349193,0.29413667,9.5176786,0.00057761275
13.443,0,100.49792,113.94667,0,0.1639511,0.70818981,0.015333114,0.052139496,0.070339223,0.29407868,9.5177941,0.00057755453
13.444,0,100.46813,113.93052,0,0.16393577,0.70813767,0.015328732,0.052134874,0.070329256,0.2940207,9.5179096,0.00057749633
13.445,0,100.43835,113.91439,0,0.16392045,0.70808554,0.015324352,0.052130254,0.070319293,0.29396274,9.5180251,0.00057743814
13.446,0,100.40858,113.89826,0,0.16390513,0.70803342,0.015319974,0.052125634,0.070309333,0.2939048,9.5181406,0.00057737997
13.447,0,100.37882,113.88213,0,0.16388981,0.7079813,0.015315598,0.052121016,0.070299377,0.29384688,9.518256,0.00057732181
13.448,0,100.34908,113.86601,0,0.1638745,0.70792918,0.015311223,0.052116399,0.070289423,0.29378898,9.5183715,0.00057726366
13.449,0,100.31935,113.84989,0,0.16385919,0.70787707,0.015306851,0.052111782,0.070279474,0.29373109,9.5184869,0.00057720553
13.45,0,100.28964,113.83379,0,0.16384389,0.70782496,0.01530248,0.052107167,0.070269527,0.29367323,9.5186023,0.00057714741
13.451,0,100.25994,113.81768,0,0.16382859,0.70777286,0.015298111,0.052102553,0.070259585,0.29361539,9.5187178,0.0005770893
13.452,0,100.23025,113.80158,0,0.1638133,0.70772076,0.015293745,0.05209794,0.070249645,0.29355757,9.5188332,0.00057703121
13.453,0,100.20057,113.78549,0,0.16379801,0.70766867,0.015289379,0.052093328,0.070239709,0.29349976,9.5189486,0.00057697313
13.454,0,100.1709,113.7694,0,0.16378272,0.70761658,0.015285016,0.052088717,0.070229776,0.29344198,9.5190639,0.00057691507
13.455,0,100.14125,113.75332,0,0.16376744,0.7075645,0.015280655,0.052084107,0.070219847,0.29338422,9.5191793,0.00057685702
13.456,0,100.11162,113.73724,0,0.16375217,0.70751242,0.015276296,0.052079498,0.070209921,0.29332647,9.5192947,0.00057679899
13.457,0,100.08199,113.72117,0,0.1637369,0.70746034,0.015271938,0.052074891,0.070199998,0.29326875,9.51941,0.00057674097
13.458,0,100.05238,113.70511,0,0.16372163,0.70740827,0.015267582,0.052070284,0.070190079,0.29321104,9.5195254,0.00057668296
13.459,0,100.02278,113.68905,0,0.16370637,0.70735621,0.015263228,0.052065678,0.070180164,0.29315336,9.5196407,0.00057662496
13.46,0,99.993193,113.67299,0,0.16369111,0.70730414,0.015258876,0.052061074,0.070170251,0.29309569,9.519756,0.00057656698
13.461,0,99.96362,113.65695,0,0.16367585,0.70725209,0.015254526,0.052056471,0.070160342,0.29303804,9.5198713,0.00057650902
13.462,0,99.934059,113.6409,0,0.1636606,0.70720004,0.015250178,0.052051868,0.070150437,0.29298041,9.5199866,0.00057645107
13.463,0,99.904511,113.62486,0,0.16364536,0.70714799,0.015245831,0.052047267,0.070140534,0.29292281,9.5201019,0.00057639313
13.464,0,99.874976,113.60883,0,0.16363011,0.70709595,0.015241487,0.052042667,0.070130635,0.29286522,9.5202171,0.0005763352
13.465,0,99.845454,113.5928,0,0.16361488,0.70704391,0.015237144,0.052038067,0.07012074,0.29280765,9.5203324,0.00057627729
13.466,0,99.815945,113.57678,0,0.16359964,0.70699187,0.015232803,0.052033469,0.070110848,0.2927501,9.5204476,0.0005762194
13.467,0,99.786449,113.56077,0,0.16358442,0.70693985,0.015228464,0.052028872,0.070100959,0.29269257,9.5205629,0.00057616152
13.468,0,99.756966,113.54476,0,0.16356919,0.70688782,0.015224127,0.052024276,0.070091074,0.29263506,9.5206781,0.00057610365
13.469,0,99.727495,113.52875,0,0.16355397,0.7068358,0.015219792,0.052019681,0.070081192,0.29257756,9.5207933,0.00057604579
13.47,0,99.698037,113.51275,0,0.16353876,0.70678379,0.015215458,0.052015087,0.070071313,0.29252009,9.5209085,0.00057598795
13.471,0,99.668592,113.49676,0,0.16352355,0.70673178,0.015211126,0.052010494,0.070061438,0.29246264,9.5210237,0.00057593012
13.472,0,99.63916,113.48077,0,0.16350834,0.70667977,0.015206797,0.052005903,0.070051566,0.2924052,9.5211389,0.00057587231
13.473,0,99.609741,113.46478,0,0.16349314,0.70662777,0.015202469,0.052001312,0.070041698,0.29234779,9.521254,0.00057581451
13.474,0,99.580334,113.44881,0,0.16347794,0.70657577,0.015198143,0.051996722,0.070031832,0.29229039,9.5213692,0.00057575673
13.475,0,99.550941,113.43283,0,0.16346274,0.70652378,0.015193818,0.051992134,0.070021971,0.29223302,9.5214843,0.00057569895
13.476,0,99.52156,113.41687,0,0.16344755,0.70647179,0.015189496,0.051987546,0.070012112,0.29217566,9.5215994,0.0005756412
13.477,0,99.492192,113.40091,0,0.16343237,0.70641981,0.015185175,0.05198296,0.070002257,0.29211833,9.5217146,0.00057558345
13.478,0,99.462836,113.38495,0,0.16341719,0.70636783,0.015180856,0.051978374,0.069992405,0.29206101,9.5218297,0.00057552572
13.479,0,99.433494,113.369,0,0.16340201,0.70631586,0.01517654,0.05197379,0.069982557,0.29200371,9.5219448,0.00057546801
13.48,0,99.404164,113.35305,0,0.16338684,0.70626389,0.015172224,0.051969207,0.069972712,0.29194643,9.5220598,0.0005754103
13.481,0,99.374847,113.33711,0,0.16337167,0.70621192,0.015167911,0.051964624,0.06996287,0.29188917,9.5221749,0.00057535261
13.482,0,99.345542,113.32118,0,0.16335651,0.70615996,0.0151636,0.051960043,0.069953032,0.29183193,9.52229,0.00057529494
13.483,0,99.316251,113.30525,0,0.16334135,0.70610801,0.01515929,0.051955463,0.069943197,0.29177471,9.522405,0.00057523728
13.484,0,99.286972,113.28933,0,0.16332619,0.70605606,0.015154982,0.051950884,0.069933366,0.29171751,9.5225201,0.00057517963
13.485,0,99.257706,113.27341,0,0.16331104,0.70600411,0.015150677,0.051946306,0.069923537,0.29166032,9.5226351,0.000575122
13.486,0,99.228452,113.25749,0,0.1632959,0.70595217,0.015146372,0.051941729,0.069913712,0.29160316,9.5227501,0.00057506438
13.487,0,99.199211,113.24159,0,0.16328076,0.70590023,0.01514207,0.051937153,0.069903891,0.29154602,9.5228651,0.00057500677
13.488,0,99.169983,113.22568,0,0.16326562,0.7058483,0.01513777,0.051932578,0.069894072,0.29148889,9.5229801,0.00057494918
13.489,0,99.140768,113.20979,0,0.16325048,0.70579637,0.015133471,0.051928005,0.069884258,0.29143179,9.5230951,0.0005748916
13.49,0,99.111565,113.1939,0,0.16323535,0.70574445,0.015129174,0.051923432,0.069874446,0.2913747,9.52321,0.00057483403
13.491,0,99.082375,113.17801,0,0.16322023,0.70569253,0.015124879,0.05191886,0.069864638,0.29131763,9.523325,0.00057477648
13.492,0,99.053198,113.16213,0,0.16320511,0.70564061,0.015120586,0.05191429,0.069854833,0.29126058,9.5234399,0.00057471895
13.493,0,99.024033,113.14626,0,0.16318999,0.70558871,0.015116295,0.05190972,0.069845031,0.29120355,9.5235549,0.00057466142
13.494,0,98.994881,113.13039,0,0.16317488,0.7055368,0.015112006,0.051905151,0.069835233,0.29114654,9.5236698,0.00057460391
13.495,0,98.965742,113.11452,0,0.16315977,0.7054849,0.015107718,0.051900584,0.069825438,0.29108955,9.5237847,0.00057454642
13.496,0,98.936615,113.09866,0,0.16314467,0.705433,0.015103432,0.051896018,0.069815646,0.29103258,9.5238996,0.00057448893
13.497,0,98.907501,113.08281,0,0.16312957,0.70538111,0.015099148,0.051891452,0.069805858,0.29097563,9.5240145,0.00057443147
13.498,0,98.8784,113.06696,0,0.16311448,0.70532922,0.015094866,0.051886888,0.069796073,0.2909187,9.5241293,0.00057437401
13.499,0,98.849311,113.05112,0,0.16309939,0.70527734,0.015090585,0.051882325,0.069786292,0.29086178,9.5242442,0.00057431657
13.5,0,98.820235,113.03528,0,0.1630843,0.70522546,0.015086307,0.051877762,0.069776513,0.29080489,9.5243591,0.00057425914
13.501,0,98.791171,113.01945,0,0.16306922,0.70517359,0.01508203,0.051873201,0.069766738,0.29074801,9.5244739,0.00057420173
13.502,0,98.76212,113.00362,0,0.16305414,0.70512172,0.015077755,0.051868641,0.069756967,0.29069115,9.5245887,0.00057414433
13.503,0,98.733082,112.9878,0,0.16303907,0.70506986,0.015073482,0.051864082,0.069747198,0.29063432,9.5247035,0.00057408694
13.504,0,98.704056,112.97199,0,0.163024,0.705018,0.015069211,0.051859524,0.069737433,0.2905775,9.5248184,0.00057402957
13.505,0,98.675043,112.95618,0,0.16300893,0.70496614,0.015064941,0.051854967,0.069727671,0.2905207,9.5249331,0.00057397221
13.506,0,98.646042,112.94037,0,0.16299387,0.70491429,0.015060674,0.051850411,0.069717913,0.29046392,9.5250479,0.00057391486
13.507,0,98.617054,112.92457,0,0.16297881,0.70486245,0.015056408,0.051845856,0.069708158,0.29040716,9.5251627,0.00057385753
13.508,0,98.588078,112.90878,0,0.16296376,0.70481061,0.015052144,0.051841303,0.069698406,0.29035041,9.5252775,0.00057380021
13.509,0,98.559115,112.89299,0,0.16294871,0.70475877,0.015047881,0.05183675,0.069688657,0.29029369,9.5253922,0.00057374291
13.51,0,98.530165,112.8772,0,0.16293367,0.70470694,0.015043621,0.051832198,0.069678912,0.29023699,9.5255069,0.00057368562
13.511,0,98.501227,112.86142,0,0.16291863,0.70465511,0.015039362,0.051827647,0.06966917,0.2901803,9.5256217,0.00057362834
13.512,0,98.472302,112.84565,0,0.1629036,0.70460329,0.015035105,0.051823098,0.069659432,0.29012363,9.5257364,0.00057357108
13.513,0,98.443389,112.82988,0,0.16288857,0.70455147,0.01503085,0.051818549,0.069649696,0.29006699,9.5258511,0.00057351383
13.514,0,98.414488,112.81412,0,0.16287354,0.70449965,0.015026597,0.051814002,0.069639964,0.29001036,9.5259658,0.00057345659
13.515,0,98.385601,112.79836,0,0.16285852,0.70444785,0.015022346,0.051809455,0.069630236,0.28995375,9.5260805,0.00057339937
13.516,0,98.356725,112.78261,0,0.1628435,0.70439604,0.015018096,0.05180491,0.06962051,0.28989716,9.5261951,0.00057334216
13.517,0,98.327862,112.76687,0,0.16282848,0.70434424,0.015013848,0.051800365,0.069610788,0.28984059,9.5263098,0.00057328497
13.518,0,98.299012,112.75113,0,0.16281347,0.70429244,0.015009602,0.051795822,0.069601069,0.28978404,9.5264244,0.00057322778
13.519,0,98.270174,112.73539,0,0.16279847,0.70424065,0.015005358,0.05179128,0.069591354,0.2897275,9.5265391,0.00057317062
13.52,0,98.241349,112.71966,0,0.16278347,0.70418887,0.015001116,0.051786738,0.069581641,0.28967099,9.5266537,0.00057311346
13.521,0,98.212536,112.70393,0,0.16276847,0.70413708,0.014996875,0.051782198,0.069571932,0.28961449,9.5267683,0.00057305632
13.522,0,98.183735,112.68821,0,0.16275348,0.70408531,0.014992636,0.051777659,0.069562227,0.28955802,9.5268829,0.00057299919
13.523,0,98.154947,112.6725,0,0.16273849,0.70403353,0.014988399,0.051773121,0.069552524,0.28950156,9.5269975,0.00057294208
13.524,0,98.126172,112.65679,0,0.16272351,0.70398176,0.014984164,0.051768584,0.069542825,0.28944512,9.5271121,0.00057288498
